Chromosome	Gene name	TSS
1	DNAJC11	6701802
1	DNAJC11	6701822
1	DNAJC11	6668210
1	DNAJC11	6701804
1	DNAJC11	6701823
1	DNAJC11	6701819
1	LINC01672	6724637
1	LINC01672	6724670
1	LINC01672	6724673
1	LINC01672	6724643
1	AL591163.1	6767954
1	CAMTA1-DT	6784843
1	CAMTA1	6785454
1	CAMTA1	6785464
1	CAMTA1	6785480
1	CAMTA1	6785491
1	CAMTA1	6785518
1	CAMTA1	6785552
1	CAMTA1	6806988
1	CAMTA1	6825110
1	CAMTA1	6853048
1	CAMTA1	6853052
1	CAMTA1	6853095
1	CAMTA1	6874056
1	CAMTA1	7736408
1	CAMTA1	7744914
1	CAMTA1	7744961
1	AL590128.1	6834618
1	AL512330.1	7014279
1	RNU1-8P	7219360
1	CAMTA1-IT1	7368942
1	CAMTA1-AS2	7389754
1	CAMTA1-AS2	7389419
1	CAMTA1-AS1	7441554
1	AL359881.3	7694844
1	AL359881.2	7698872
1	AL359881.1	7700970
1	VAMP3	7771296
1	VAMP3	7772707
1	VAMP3	7777097
1	Z98884.2	7776383
1	PER3	7784320
1	PER3	7784654
1	PER3	7784703
1	PER3	7785523
1	PER3	7787322
1	PER3	7803051
1	PER3	7836808
1	PER3	7784429
1	Z98884.1	7827342
1	UTS2	7853512
1	UTS2	7853065
1	UTS2	7853431
1	TNFRSF9	7940839
1	TNFRSF9	7935100
1	TNFRSF9	7938304
1	TNFRSF9	7943165
1	AL009183.1	7942372
1	PARK7	7954291
1	PARK7	7961663
1	PARK7	7961711
1	PARK7	7961692
1	PARK7	7961701
1	PARK7	7961748
1	PARK7	7961894
1	PARK7	7961969
1	PARK7	7962767
1	PARK7	7965351
1	Y_RNA	7982983
1	AL034417.4	7991134
1	AL034417.4	7999540
1	AL034417.3	7999934
1	ERRFI1	8026283
1	ERRFI1	8026309
1	ERRFI1	8015633
1	ERRFI1	8026296
1	AL034417.2	8026738
1	AL034417.1	8058463
1	AL358876.1	8189824
1	LINC01714	8202429
1	LINC01714	8208672
1	LINC01714	8201518
1	RNU1-7P	8206597
1	AL358876.2	8220529
1	RNU6-991P	8292263
1	SLC45A1	8318114
1	SLC45A1	8324330
1	SLC45A1	8330138
1	SLC45A1	8330428
1	Y_RNA	8328067
1	RERE	8817465
1	RERE	8817640
1	RERE	8525939
1	RERE	8355082
1	RERE	8656371
1	RERE	8423666
1	RERE	8362844
1	RERE	8848921
1	RERE	8364838
1	RERE	8425212
1	RERE	8423419
1	RERE	8424234
1	RERE	8526027
1	RERE	8817271
1	RERE	8753838
1	RERE	8526039
1	RERE	8590841
1	RERE	8624380
1	RERE	8703219
1	RERE-AS1	8424645
1	RERE-AS1	8425638
1	RERE-AS1	8425400
1	AL096855.1	8511919
1	AL096855.2	8512653
1	RPL7P11	8750430
1	RPL7P7	8786913
1	Y_RNA	8796673
1	AL357552.1	8798475
1	AL357552.2	8807051
1	RPL23AP19	8831007
1	ENO1	8878686
1	ENO1	8871576
1	ENO1	8878689
1	ENO1	8878690
1	ENO1	8879092
1	ENO1	8871944
1	ENO1	8878267
1	ENO1	8878032
1	ENO1	8878720
1	ENO1	8878033
1	ENO1	8878646
1	ENO1	8879190
1	ENO1	8878688
1	ENO1	8878692
1	ENO1	8878007
1	MIR6728	8866590
1	ENO1-AS1	8878835
1	RNU6-304P	8883533
1	HMGN2P17	8893409
1	AL139415.1	8907744
1	AL139415.2	8909742
1	CA6	8945867
1	CA6	8945868
1	CA6	8945882
1	CA6	8945887
1	RN7SL451P	8979874
1	SLC2A7	9026345
1	SLC2A5	9069635
1	SLC2A5	9039895
1	SLC2A5	9069604
1	SLC2A5	9071727
1	SLC2A5	9072265
1	SLC2A5	9073122
1	SLC2A5	9088478
1	SLC2A5	9088457
1	SLC2A5	9088443
1	SLC2A5	9069851
1	AL158048.1	9082696
1	GPR157	9129102
1	GPR157	9111370
1	GPR157	9128781
1	MIR34AHG	9182392
1	MIR34AHG	9198703
1	MIR34AHG	9183750
1	MIR34AHG	9198906
1	MIR34A	9151777
1	LNCTAM34A	9182004
1	LNCTAM34A	9182164
1	LNCTAM34A	9182165
1	LNCTAM34A	9182178
1	LNCTAM34A	9182214
1	LNCTAM34A	9191038
1	H6PD	9234774
1	H6PD	9239844
1	H6PD	9265530
1	SPSB1	9292894
1	SPSB1	9294528
1	SPSB1	9351431
1	SPSB1	9355707
1	BX323043.1	9422862
1	LINC02606	9429075
1	LINC02606	9440564
1	LINC02606	9428916
1	RNA5SP40	9437778
1	AL928921.1	9503471
1	SLC25A33	9539465
1	AL954705.1	9576427
1	TMEM201	9588922
1	TMEM201	9588911
1	TMEM201	9596897
1	TMEM201	9606214
1	TMEM201	9607728
1	PIK3CD	9651731
1	PIK3CD	9688176
1	PIK3CD	9710198
1	PIK3CD	9715699
1	PIK3CD	9716276
1	PIK3CD	9651732
1	PIK3CD-AS1	9654586
1	AL691449.1	9662626
1	PIK3CD-AS2	9687555
1	CLSTN1	9823965
1	CLSTN1	9823669
1	CLSTN1	9733486
1	CLSTN1	9751581
1	CLSTN1	9823984
1	CLSTN1	9750167
1	MZT1P1	9780822
1	AL357140.3	9828271
1	AL357140.3	9828258
1	CTNNBIP1	9910269
1	CTNNBIP1	9910336
1	CTNNBIP1	9893237
1	CTNNBIP1	9878176
1	AL357140.1	9848318
1	AL357140.4	9900614
1	LZIC	9935620
1	LZIC	9943391
1	LZIC	9943407
1	LZIC	9932180
1	LZIC	9942768
1	AL357140.2	9942923
1	NMNAT1	9943428
1	NMNAT1	9943475
1	NMNAT1	9943429
1	NMNAT1	9943488
1	NMNAT1	9981052
1	RN7SKP269	9947318
1	TMEM274P	9960787
1	MIR5697	9967381
1	AL603962.1	9983141
1	RBP7	9997206
1	RBP7	9997228
1	UBE4B	10032832
1	UBE4B	10032958
1	UBE4B	10033274
1	UBE4B	10100861
1	UBE4B	10122042
1	UBE4B	10128339
1	UBE4B	10158354
1	UBE4B	10170956
1	UBE4B	10179016
1	AL590639.1	10054781
1	PGAM1P11	10058671
1	RNU6-828P	10163268
1	KIF1B	10210570
1	KIF1B	10210805
1	KIF1B	10211616
1	KIF1B	10230764
1	KIF1B	10232250
1	KIF1B	10232329
1	KIF1B	10278558
1	KIF1B	10282450
1	KIF1B	10344775
1	KIF1B	10345621
1	KIF1B	10352664
1	KIF1B	10365166
1	AL358013.1	10227718
1	RNU6-37P	10298966
1	RN7SL731P	10306465
1	AL139424.3	10386541
1	AL139424.3	10383105
1	AL139424.3	10387150
1	AL139424.2	10395416
1	AL139424.2	10395618
1	AL139424.2	10395783
1	AL139424.2	10396238
1	PGD	10398592
1	PGD	10399044
1	PGD	10399064
1	PGD	10399073
1	PGD	10399112
1	PGD	10399498
1	PGD	10399632
1	PGD	10412834
1	PGD	10415292
1	PGD	10418812
1	AL139424.1	10430677
1	CENPS-CORT	10430102
1	CENPS-CORT	10430384
1	CENPS-CORT	10430435
1	CENPS-CORT	10430804
1	CENPS-CORT	10431258
1	CENPS	10430433
1	CENPS	10430512
1	CENPS	10430783
1	CENPS	10431123
1	CENPS	10440123
1	CORT	10450031
1	DFFA	10472529
1	DFFA	10472479
1	DFFA	10472488
1	AL354956.1	10458555
1	PEX14	10472288
1	PEX14	10474950
1	PEX14	10474982
1	PEX14	10535888
1	AL139423.2	10616452
1	RN7SL614P	10616836
1	CASZ1	10796646
1	CASZ1	10638763
1	CASZ1	10645076
1	CASZ1	10796650
1	CASZ1	10651100
1	CASZ1	10694479
1	CASZ1	10661398
1	CASZ1	10693912
1	CASZ1	10705575
1	AL139423.1	10639241
1	HSPE1P24	10895761
1	C1orf127	10949751
1	C1orf127	10964201
1	C1orf127	10947870
1	C1orf127	10976215
1	C1orf127	10982037
1	CFL1P6	10991797
1	TARDBP	11012424
1	TARDBP	11012344
1	TARDBP	11012425
1	TARDBP	11012622
1	TARDBP	11012653
1	TARDBP	11012654
1	TARDBP	11012662
1	TARDBP	11012670
1	TARDBP	11013716
1	TARDBP	11013728
1	TARDBP	11016859
1	TARDBP	11016865
1	TARDBP	11016878
1	TARDBP	11016966
1	TARDBP	11018780
1	TARDBP	11018853
1	TARDBP	11020433
1	TARDBP	11020506
1	TARDBP	11020587
1	TARDBP	11022144
1	TARDBP	11022308
1	TARDBP	11022548
1	TARDBP	11022818
1	TARDBP	11023045
1	TARDBP	11023198
1	TARDBP	11023323
1	TARDBP	11023929
1	TARDBP	11024793
1	TARDBP	11029659
1	TARDBP	11029758
1	MASP2	11047239
1	MASP2	11043198
1	MASP2	11047227
1	MASP2	11047233
1	SRM	11055204
1	SRM	11060018
1	SRM	11055820
1	SRM	11058873
1	SRM	11060020
1	SRM	11059686
1	EXOSC10	11099869
1	EXOSC10	11081217
1	EXOSC10	11068924
1	EXOSC10	11073026
1	EXOSC10	11072395
1	EXOSC10	11079800
1	EXOSC10	11077651
1	EXOSC10	11080857
1	EXOSC10	11082623
1	EXOSC10	11099854
1	AL109811.1	11068471
1	EXOSC10-AS1	11099675
1	MTOR	11131558
1	MTOR	11262551
1	MTOR	11114629
1	MTOR	11115527
1	MTOR	11115663
1	MTOR	11145025
1	MTOR	11139660
1	MTOR-AS1	11143898
1	MTOR-AS1	11144424
1	RNU6-537P	11152350
1	ANGPTL7	11189355
1	ANGPTL7	11193627
1	RNU6-291P	11226254
1	RPL39P6	11232963
1	UBIAD1	11273198
1	UBIAD1	11273528
1	UBIAD1	11273889
1	UBIAD1	11273934
1	UBE2V2P3	11279351
1	AL031291.1	11319093
1	MTCYBP45	11425821
1	DISP3	11479166
1	DISP3	11479155
1	DISP3	11533676
1	AL590989.1	11502016
1	LINC01647	11609468
1	AL031731.1	11623558
1	FBXO2	11650770
1	FBXO2	11654429
1	FBXO2	11650713
1	FBXO2	11654197
1	FBXO2	11655785
1	FBXO2	11653529
1	FBXO44	11654375
1	FBXO44	11654857
1	FBXO44	11654881
1	FBXO44	11654877
1	FBXO44	11654910
1	FBXO44	11656065
1	FBXO44	11658542
1	FBXO6	11664200
1	FBXO6	11664486
1	FBXO6	11668696
1	MAD2L2	11691650
1	MAD2L2	11691477
1	MAD2L2	11681118
1	MAD2L2	11691609
1	MAD2L2	11681111
1	MAD2L2	11681131
1	MAD2L2	11691593
1	MAD2L2	11681148
1	DRAXIN	11691710
1	AGTRAP	11736084
1	AGTRAP	11736117
1	AGTRAP	11736124
1	AGTRAP	11736130
1	AGTRAP	11736142
1	AGTRAP	11736147
1	AGTRAP	11736153
1	AGTRAP	11736136
1	AGTRAP	11736173
1	AGTRAP	11736175
1	AGTRAP	11745801
1	AGTRAP	11745998
1	AGTRAP	11746009
1	AGTRAP	11747512
1	C1orf167	11766742
1	C1orf167	11772122
1	C1orf167	11778931
1	C1orf167	11779817
1	C1orf167	11785171
1	C1orf167	11787812
1	C1orf167	11761787
1	C1orf167-AS1	11779619
1	MTHFR	11805413
1	MTHFR	11805964
1	MTHFR	11806455
1	MTHFR	11803677
1	MTHFR	11803526
1	MTHFR	11806002
1	MTHFR	11803383
1	MTHFR	11796545
1	MTHFR	11803448
1	MTHFR	11806063
1	MTHFR	11806006
1	MTHFR	11805936
1	MTHFR	11806103
1	MTHFR	11805294
1	MTHFR	11803514
1	CLCN6	11806191
1	CLCN6	11806213
1	CLCN6	11806231
1	CLCN6	11806260
1	CLCN6	11806263
1	CLCN6	11829849
1	CLCN6	11841017
1	CLCN6	11806096
1	AL021155.2	11843812
1	AL021155.3	11845549
1	NPPA	11847783
1	NPPA	11848345
1	AL021155.1	11847442
1	NPPB	11858945
1	SBF1P2	11877770
1	AL021155.4	11907940
1	AL021155.4	11908147
1	AL021155.4	11908151
1	AL021155.4	11908152
1	RNU5E-1	11908152
1	RNU5E-4P	11909927
1	KIAA2013	11926427
1	KIAA2013	11926403
1	KIAA2013	11926428
1	PLOD1	11934205
1	PLOD1	11934694
1	PLOD1	11934717
1	PLOD1	11934734
1	PLOD1	11934743
1	PLOD1	11954301
1	PLOD1	11964688
1	PLOD1	11964702
1	PLOD1	11971543
1	AL096840.2	11980127
1	MFN2	11980181
1	MFN2	11980189
1	MFN2	11980191
1	MFN2	11980209
1	MFN2	11980215
1	MFN2	11980216
1	MFN2	11980237
1	MFN2	11980238
1	MFN2	11980259
1	MFN2	11980276
1	MFN2	11980281
1	MFN2	11980299
1	MFN2	11980370
1	MFN2	11980435
1	MFN2	11980444
1	MFN2	11980446
1	MFN2	11992252
1	MFN2	11996155
1	MFN2	11998680
1	MFN2	12000350
1	MFN2	12006768
1	MFN2	12009555
1	AL096840.1	12017308
1	MIIP	12019466
1	MIIP	12019498
1	MIIP	12022222
1	MIIP	12022864
1	MIIP	12028721
1	MIIP	12029096
1	MIIP	12031127
1	Y_RNA	12024124
1	MIR6729	12029158
1	RN7SL649P	12037014
1	TNFRSF8	12063303
1	TNFRSF8	12063377
1	TNFRSF8	12063470
1	TNFRSF8	12125899
1	TNFRSF8	12125934
1	RNU6-777P	12077984
1	RPL23AP89	12080547
1	AL357835.1	12092264
1	MIR7846	12166943
1	TNFRSF1B	12166991
1	TNFRSF1B	12167003
1	TNFRSF1B	12191838
1	MIR4632	12191713
1	RPL10P17	12221109
1	SNORA70	12221271
1	VPS13D	12230030
1	VPS13D	12230067
1	VPS13D	12244424
1	VPS13D	12253734
1	VPS13D	12277121
1	VPS13D	12283435
1	VPS13D	12299281
1	VPS13D	12311526
1	VPS13D	12342805
1	VPS13D	12344865
1	VPS13D	12356351
1	VPS13D	12367670
1	VPS13D	12382996
1	VPS13D	12400310
1	VPS13D	12407254
1	VPS13D	12409838
1	VPS13D	12464940
1	VPS13D	12478549
1	VPS13D	12497098
1	VPS13D	12497226
1	SNORA59A	12507246
1	LINC02766	12527724
1	DHRS3	12618210
1	DHRS3	12616795
1	DHRS3	12596308
1	DHRS3	12616696
1	RNU6ATAC18P	12570072
1	MIR6730	12579023
1	AC254633.1	12619244
1	AADACL4	12644085
1	AC244670.1	12692909
1	AADACL3	12716115
1	AADACL3	12716110
1	C1orf158	12746200
1	C1orf158	12746387
1	C1orf158	12746425
1	PRAMEF12	12773738
1	PRAMEF1	12791397
1	PRAMEF1	12794691
1	LINC01784	12823159
1	PRAMEF11	12831410
1	PRAMEF30P	12841357
1	HNRNPCL1	12848720
1	PRAMEF2	12857086
1	PRAMEF4	12886201
1	PRAMEF10	12898270
1	PRAMEF7	12917625
1	PRAMEF7	12916610
1	RNU6-1072P	12922554
1	PRAMEF29P	12926162
1	PRAMEF6	12947580
1	PRAMEF6	12945416
1	PRAMEF28P	13029339
1	PRAMEF27	13056575
1	HNRNPCL3	13060769
1	HNRNPCL3	13061158
1	PRAMEF25	13068677
1	PRAMEF25	13070853
1	PRAMEF34P	13097971
1	PRAMEF35P	13105689
1	HNRNPCL2	13116854
1	PRAMEF36P	13128818
1	PRAMEF36P	13129793
1	AC245056.1	13147460
1	PRAMEF26	13155961
1	HNRNPCL4	13165631
1	PRAMEF9	13171848
1	PRAMEF13	13198130
1	PRAMEF13	13201409
1	PRAMEF18	13226106
1	PRAMEF31P	13245863
1	PRAMEF5	13254212
1	PRAMEF32P	13275627
1	RNU6-771P	13279231
1	PRAMEF8	13285154
1	PRAMEF8	13285174
1	PRAMEF8	13284169
1	PRAMEF33	13303539
1	PRAMEF15	13315581
1	AC243961.1	13324039
1	PRAMEF14	13347134
1	PRAMEF14	13343840
1	PRAMEF19	13371900
1	PRAMEF17	13389632
1	PRAMEF20	13416351
1	LRRC38	13514003
1	AL354712.1	13513220
1	BRWD1P1	13555001
1	PDPN	13583465
1	PDPN	13583762
1	PDPN	13583832
1	PDPN	13583833
1	PDPN	13584093
1	PDPN	13584267
1	PDPN	13584270
1	PDPN	13585461
1	PDPN	13585472
1	PDPN	13585480
1	RNA5SP41	13623284
1	AL359771.1	13659910
1	AL359771.2	13696199
1	PRDM2	13700198
1	PRDM2	13700240
1	PRDM2	13704855
1	PRDM2	13731018
1	PRDM2	13738750
1	PRDM2	13738785
1	PRDM2	13749403
1	PRDM2	13749415
1	PRDM2	13749424
1	PRDM2	13749435
1	PRDM2	13749436
1	PRDM2	13771726
1	KAZN	13892792
1	KAZN	14598704
1	KAZN	14598685
1	KAZN	14598717
1	KAZN	14924130
1	KAZN	14929800
1	KAZN	14945919
1	RNU6-1265P	14124335
1	AL357873.1	14259698
1	AL357873.1	14304445
1	KAZN-AS1	14419973
1	KAZN-AS1	14419589
1	KAZN-AS1	14351324
1	KAZN-AS1	14419966
1	TBCAP2	14692613
1	AL031293.1	14777727
1	TMEM51-AS1	15152464
1	TMEM51-AS1	15152458
1	TMEM51-AS1	15153237
1	TMEM51-AS1	15153618
1	TMEM51-AS1	15153338
1	TMEM51-AS1	15152699
1	TMEM51	15152566
1	TMEM51	15152577
1	TMEM51	15153733
1	TMEM51	15153768
1	TMEM51	15153747
1	TMEM51	15152532
1	C1orf195	15171317
1	MFFP1	15192845
1	ZBTB2P1	15226373
1	FHAD1	15247280
1	FHAD1	15251785
1	FHAD1	15287045
1	FHAD1	15305761
1	FHAD1	15305762
1	FHAD1	15305769
1	FHAD1	15305780
1	FHAD1	15312105
1	FHAD1	15324469
1	FHAD1	15326817
1	FHAD1	15327120
1	FHAD1	15341761
1	FHAD1	15345098
1	FHAD1	15345431
1	FHAD1	15345460
1	FHAD1	15357791
1	FHAD1	15362697
1	FHAD1	15375700
1	FHAD1	15381280
1	FHAD1	15383377
1	FHAD1	15391147
1	FHAD1	15247272
1	FHAD1-AS1	15343876
1	AL031283.2	15335464
1	AL031283.1	15409433
1	AL031283.1	15407882
1	EFHD2	15409888
1	EFHD2	15410265
1	CTRC	15438443
1	CTRC	15438453
1	CTRC	15440350
1	CTRC	15438442
1	CELA2A	15456728
1	CELA2A	15456732
1	CELA2A	15456747
1	CELA2B	15465909
1	CELA2B	15476104
1	CELA2B	15476465
1	CELA2B	15485861
1	CASP9	15524445
1	CASP9	15524215
1	CASP9	15524347
1	CASP9	15524192
1	CASP9	15507052
1	CASP9	15524726
1	CASP9	15524200
1	CASP9	15524889
1	CASP9	15524217
1	CASP9	15526534
1	DNAJC16	15526813
1	DNAJC16	15526848
1	DNAJC16	15559608
1	DNAJC16	15564086
1	DNAJC16	15565818
1	DNAJC16	15567046
1	DNAJC16	15568159
1	SCARNA21B	15542165
1	AL121992.3	15565956
1	AGMAT	15585051
1	AL121992.1	15603626
1	CHCHD2P6	15604597
1	RNU7-179P	15608145
1	CD24P1	15614867
1	DDI2	15617458
1	DDI2	15617543
1	DDI2	15617615
1	DDI2	15630402
1	DDI2	15630425
1	DDI2	15651836
1	RSC1A1	15659869
1	AL121992.2	15683128
1	PLEKHM2	15684320
1	PLEKHM2	15684390
1	PLEKHM2	15684541
1	PLEKHM2	15684556
1	PLEKHM2	15729845
1	AL450998.2	15732452
1	AL450998.2	15736896
1	SLC25A34	15736258
1	SLC25A34	15737783
1	SLC25A34	15739035
1	SLC25A34-AS1	15749896
1	TMEM82	15742499
1	TMEM82	15742547
1	FBLIM1	15756607
1	FBLIM1	15756617
1	FBLIM1	15756641
1	FBLIM1	15756644
1	FBLIM1	15756659
1	FBLIM1	15757946
1	FBLIM1	15757947
1	FBLIM1	15758795
1	FBLIM1	15758784
1	FBLIM1	15758793
1	FBLIM1	15758797
1	FBLIM1	15764499
1	FBLIM1	15764953
1	FBLIM1	15777015
1	FBLIM1	15777073
1	RPL12P14	15792796
1	UQCRHL	15809348
1	AL450998.1	15828232
1	FLJ37453	15848147
1	SPEN	15836095
1	SPEN	15847707
1	SPEN	15873502
1	SPEN	15876576
1	SPEN	15938583
1	AL034555.1	15917908
1	ZBTB17	15942722
1	ZBTB17	15943089
1	ZBTB17	15976101
1	ZBTB17	15976079
1	ZBTB17	15944428
1	ZBTB17	15943384
1	ZBTB17	15944358
1	ZBTB17	15943926
1	ZBTB17	15944393
1	ZBTB17	15944403
1	ZBTB17	15946084
1	ZBTB17	15947105
1	ZBTB17	15947292
1	ZBTB17	15976104
1	ZBTB17	15952973
1	ZBTB17	15976132
1	AL355994.4	15969632
1	AL355994.1	15988182
1	AL355994.5	15989375
1	TBC1D3P6	15989871
1	SRARP	16004236
1	AL355994.3	16006671
1	HSPB7	16018041
1	HSPB7	16018043
1	HSPB7	16019594
1	HSPB7	16017825
1	HSPB7	16018073
1	HSPB7	16018005
1	CLCNKA	16018875
1	CLCNKA	16021030
1	CLCNKA	16021871
1	CLCNKA	16021913
1	CLCNKA	16022014
1	CLCNKA	16022036
1	CLCNKA	16026839
1	AL355994.2	16040029
1	CLCNKB	16043782
1	CLCNKB	16048789
1	CLCNKB	16052323
1	CLCNKB	16043736
1	FAM131C	16073651
1	FAM131C	16073632
1	EPHA2	16156069
1	EPHA2	16133562
1	EPHA2	16146450
1	EPHA2	16156052
1	AL451042.2	16155211
1	AL451042.1	16159266
1	ARHGEF19-AS1	16197854
1	ARHGEF19	16207011
1	ARHGEF19	16212652
1	ARHGEF19	16206543
1	ARHGEF19	16206526
1	ARHGEF19	16206982
1	ANO7L1	16217160
1	ANO7L1	16217328
1	ANO7L1	16228027
1	AL109627.1	16231335
1	CPLANE2	16237183
1	CPLANE2	16236659
1	MT1XP1	16241398
1	FBXO42	16352480
1	FBXO42	16253427
1	FBXO42	16253593
1	FBXO42	16315367
1	SZRD1	16352575
1	SZRD1	16367242
1	SZRD1	16367088
1	SZRD1	16367225
1	SZRD1	16367235
1	SZRD1	16367243
1	SZRD1	16367247
1	SZRD1	16367265
1	SZRD1	16367711
1	RPL22P3	16369530
1	SPATA21	16403974
1	SPATA21	16437393
1	SPATA21	16437424
1	SPATA21	16437416
1	SPATA21	16437190
1	SPATA21	16431371
1	NECAP2	16440724
1	NECAP2	16440721
1	NECAP2	16440736
1	NECAP2	16440737
1	NECAP2	16440742
1	NECAP2	16440743
1	NECAP2	16440756
1	NECAP2	16440758
1	NECAP2	16440772
1	NECAP2	16455521
1	LINC01772	16460948
1	CROCCP3	16492701
1	CROCCP3	16491082
1	CROCCP3	16491307
1	CROCCP3	16483341
1	CROCCP3	16499257
1	RNU1-1	16514285
1	AL137802.2	16514645
1	AL137802.3	16515034
1	AL137802.1	16520694
1	LINC01783	16535649
1	LINC01783	16536172
1	RNU1-6P	16534224
1	PDE4DIPP8	16552531
1	NBPF1	16613487
1	NBPF1	16604934
1	NBPF1	16608650
1	NBPF1	16613562
1	NBPF1	16603049
1	NBPF1	16613534
1	AL137798.1	16617391
1	CROCCP2	16626386
1	CROCCP2	16628652
1	CROCCP2	16631109
1	CROCCP2	16644686
1	CROCCP2	16657232
1	CROCCP2	16644672
1	CROCCP2	16644683
1	AL137798.3	16643109
1	MST1P2	16645622
1	AL137798.2	16656879
1	RNU1-3	16666948
1	AL021920.2	16688749
1	EIF1AXP1	16686055
1	ESPNP	16692309
1	ESPNP	16720157
1	ESPNP	16710619
1	AL021920.1	16701546
1	AL021920.3	16750589
1	CROCC	16740273
1	CROCC	16921931
1	CROCC	16922755
1	CROCC	16922767
1	CROCC	16930135
1	CROCC	16936791
1	CROCC	16938909
1	CROCC	16944125
1	CROCC	16946867
1	CROCC	16948391
1	CROCC	16953157
1	CROCC	16966028
1	CROCC	16969785
1	CROCCP4	16740280
1	CROCCP4	16750233
1	RNU1-4	16740516
1	MST1L	16758872
1	MST1L	16764480
1	MST1L	16759291
1	MST1L	16758823
1	MST1L	16770237
1	BX284668.1	16852799
1	BX284668.1	16853129
1	PDE4DIPP9	16855407
1	MIR3675	16859021
1	BX284668.2	16870945
1	BX284668.2	16871761
1	BX284668.2	16872226
1	BX284668.2	16872258
1	BX284668.2	16872281
1	BX284668.2	16872284
1	BX284668.2	16872559
1	BX284668.2	16873039
1	BX284668.2	16873114
1	RNU1-5P	16873708
1	BX284668.4	16889518
1	BX284668.4	16889706
1	BX284668.4	16889373
1	BX284668.4	16889501
1	BX284668.4	16889589
1	BX284668.4	16889642
1	BX284668.4	16889649
1	BX284668.3	16889095
1	RNU1-2	16895980
1	BX284668.5	16904776
1	MFAP2	16978276
1	MFAP2	16980620
1	MFAP2	16980621
1	MFAP2	16980632
1	MFAP2	16978314
1	AL049569.2	16976302
1	AL049569.1	16978926
1	ATP13A2	17011915
1	ATP13A2	17011928
1	ATP13A2	16991858
1	ATP13A2	16990003
1	ATP13A2	16996283
1	ATP13A2	17000847
1	ATP13A2	17000291
1	ATP13A2	16996694
1	ATP13A2	17000312
1	ATP13A2	17005714
1	ATP13A2	17005072
1	ATP13A2	17005395
1	ATP13A2	17005765
1	AL049569.3	17011757
1	SDHB	17054032
1	SDHB	17023036
1	SDHB	17023160
1	SDHB	17054007
1	SDHB	17045219
1	SDHB	17044877
1	SDHB	17052488
1	SDHB	17054031
1	PADI2	17119451
1	PADI2	17075351
1	PADI2	17083426
1	PADI2	17119435
1	LINC02783	17189783
1	LINC02783	17189789
1	AL590644.1	17201733
1	PADI1	17205128
1	PADI1	17223487
1	PADI1	17239632
1	PADI3	17249098
1	MIR3972	17277889
1	PADI4	17308195
1	PADI4	17308197
1	PADI4	17346034
1	PADI4	17347927
1	PADI4	17348730
1	PADI6	17372196
1	RCC2	17439677
1	RCC2	17409046
1	RCC2	17438561
1	RCC2-AS1	17406760
1	ARHGEF10L	17539698
1	ARHGEF10L	17580553
1	ARHGEF10L	17602171
1	ARHGEF10L	17615088
1	ARHGEF10L	17618316
1	ARHGEF10L	17626007
1	ARHGEF10L	17634257
1	ARHGEF10L	17639753
1	ARHGEF10L	17694047
1	LINC02810	17717687
1	LINC02810	17717631
1	LINC02810	17717625
1	LINC02810	17717677
1	ACTL8	17755333
1	ACTL8	17822982
1	AL357509.1	18015712
1	LINC01654	18065657
1	IGSF21	18107798
1	IGSF21	18278845
1	IGSF21	18361367
1	IGSF21	18375957
1	AL365209.1	18109389
1	IGSF21-AS1	18179346
1	AL591896.1	18385829
1	KLHDC7A	18480930
1	DYNLL1P3	18513118
1	AL031737.1	18595414
1	PAX7	18630846
1	PAX7	18631006
1	PAX7	18631524
1	TAS1R2	18859682
1	ALDH4A1	18902553
1	ALDH4A1	18902555
1	ALDH4A1	18890891
1	ALDH4A1	18885619
1	ALDH4A1	18902724
1	ALDH4A1	18902528
1	MIR4695	18883275
1	MIR1290	18897148
1	IFFO2	18956676
1	IFFO2	18911992
1	IFFO2	18955698
1	AL137127.1	19075511
1	UBR4	19210266
1	UBR4	19082240
1	UBR4	19104916
1	UBR4	19081306
1	UBR4	19077827
1	UBR4	19093440
1	UBR4	19100126
1	UBR4	19095922
1	UBR4	19110558
1	UBR4	19112687
1	UBR4	19118849
1	UBR4	19151700
1	UBR4	19168055
1	UBR4	19127701
1	UBR4	19146128
1	UBR4	19177745
1	UBR4	19155039
1	EMC1-AS1	19210501
1	EMC1	19251524
1	EMC1	19221916
1	EMC1	19251509
1	EMC1	19251522
1	EMC1	19221205
1	EMC1	19223506
1	EMC1	19222761
1	EMC1	19229395
1	EMC1	19223007
1	EMC1	19238804
1	EMC1	19240568
1	EMC1	19251525
1	EMC1	19251527
1	AKR7L	19273941
1	AKR7L	19274194
1	AKR7L	19271269
1	AKR7L	19274151
1	MRTO4	19251805
1	MRTO4	19251835
1	MRTO4	19257712
1	AL035413.2	19262307
1	AKR7A3	19288770
1	AL035413.1	19297080
1	AKR7A2	19312144
1	AKR7A2	19312094
1	AKR7A2	19311907
1	AKR7A2	19308505
1	AKR7A2	19312103
1	RNU6-1099P	19305182
1	SLC66A1	19312326
1	SLC66A1	19312330
1	SLC66A1	19312341
1	SLC66A1	19312729
1	SLC66A1	19324754
1	CAPZB	19485539
1	CAPZB	19485513
1	CAPZB	19485485
1	CAPZB	19346362
1	CAPZB	19485477
1	CAPZB	19485537
1	CAPZB	19484891
1	CAPZB	19484664
1	CAPZB	19419737
1	CAPZB	19385797
